Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2012-03-19,1.8089059591293335,1.8378130197525024,1.8012499809265137,1.8307809829711914,1.8307809829711914,168576000,0,0
2012-03-20,1.8106249570846558,1.8403129577636719,1.8009380102157593,1.8360940217971802,1.8360940217971802,205926400,0,0
2012-03-21,1.836562991142273,1.856874942779541,1.8317190408706665,1.8370310068130493,1.8370310068130493,150438400,0,0
2012-03-22,1.8135939836502075,1.8371880054473877,1.8132810592651367,1.8284380435943604,1.8284380435943604,252243200,0,0
2012-03-23,1.8332810401916504,1.834218978881836,1.8059380054473877,1.827968955039978,1.827968955039978,216089600,0,0
2012-03-26,1.8506250381469727,1.890625,1.8478130102157593,1.890625,1.890625,201772800,0,0
2012-03-27,1.8925000429153442,1.9112499952316284,1.8909380435943604,1.895313024520874,1.895313024520874,175948800,0,0
2012-03-28,1.8982809782028198,1.912343978881836,1.8582810163497925,1.8803130388259888,1.8803130388259888,252966400,0,0
2012-03-29,1.8628129959106445,1.879688024520874,1.839843988418579,1.8681249618530273,1.8681249618530273,182297600,0,0
2012-03-30,1.8831249475479126,1.8842190504074097,1.8442189693450928,1.8585939407348633,1.8585939407348633,156454400,0,0
2012-04-02,1.8543750047683716,1.9020309448242188,1.8482810258865356,1.8965630531311035,1.8965630531311035,183846400,0,0
2012-04-03,1.9009380340576172,1.9137500524520874,1.875,1.896875023841858,1.896875023841858,242092800,0,0
2012-04-04,1.867812991142273,1.8698439598083496,1.823438048362732,1.8454689979553223,1.8454689979553223,292652800,0,0
2012-04-05,1.8384380340576172,1.8709379434585571,1.8353129625320435,1.8667190074920654,1.8667190074920654,162201600,0,0
2012-04-09,1.8196879625320435,1.8542189598083496,1.8145309686660767,1.8396879434585571,1.8396879434585571,327385600,0,0
2012-04-10,1.8382810354232788,1.8514059782028198,1.7692190408706665,1.778905987739563,1.778905987739563,407417600,0,0
2012-04-11,1.8117189407348633,1.8206249475479126,1.7879689931869507,1.7976560592651367,1.7976560592651367,331948800,0,0
2012-04-12,1.8040629625320435,1.8417190313339233,1.799219012260437,1.8371880054473877,1.8371880054473877,291372800,0,0
2012-04-13,1.8245309591293335,1.8264060020446777,1.7807810306549072,1.782655954360962,1.782655954360962,288684800,0,0
2012-04-16,1.8009380102157593,1.8018749952316284,1.7315629720687866,1.7446880340576172,1.7446880340576172,237664000,0,0
2012-04-17,1.7581249475479126,1.824375033378601,1.7520309686660767,1.8131250143051147,1.8131250143051147,135564800,0,0
2012-04-18,1.8023439645767212,1.8253129720687866,1.7937500476837158,1.802968978881836,1.802968978881836,158099200,0,0
2012-04-19,1.7909380197525024,1.834375023841858,1.7504689693450928,1.765781044960022,1.765781044960022,250995200,0,0
2012-04-20,1.7820310592651367,1.797813057899475,1.7482810020446777,1.753749966621399,1.753749966621399,215340800,0,0
2012-04-23,1.7218749523162842,1.7267190217971802,1.690000057220459,1.7237499952316284,1.7237499952316284,222835200,0,0
2012-04-24,1.7156250476837158,1.7289060354232788,1.6885939836502075,1.703125,1.703125,221664000,0,0
2012-04-25,1.7723439931869507,1.7951560020446777,1.7676559686660767,1.7935940027236938,1.7935940027236938,207820800,0,0
2012-04-26,1.7915630340576172,1.8221880197525024,1.7879689931869507,1.815000057220459,1.815000057220459,102976000,0,0
2012-04-27,1.829530954360962,1.847499966621399,1.8106249570846558,1.836562991142273,1.836562991142273,129600000,0,0
2012-04-30,1.8240629434585571,1.832031011581421,1.8070310354232788,1.8107810020446777,1.8107810020446777,117510400,0,0
2012-05-01,1.805469036102295,1.8564059734344482,1.8001559972763062,1.8160940408706665,1.8160940408706665,133696000,0,0
2012-05-02,1.7973439693450928,1.8284380435943604,1.7892190217971802,1.8245309591293335,1.8245309591293335,118969600,0,0
2012-05-03,1.8284380435943604,1.830625057220459,1.777343988418579,1.7865630388259888,1.7865630388259888,190444800,0,0
2012-05-04,1.7543749809265137,1.7590630054473877,1.6979689598083496,1.6979689598083496,1.6979689598083496,221401600,0,0
2012-05-07,1.6778130531311035,1.717344045639038,1.6767189502716064,1.7003129720687866,1.7003129720687866,171616000,0,0
2012-05-08,1.6785939931869507,1.6998440027236938,1.6337499618530273,1.6875,1.6875,222617600,0,0
2012-05-09,1.6489059925079346,1.6964060068130493,1.6356250047683716,1.6818749904632568,1.6818749904632568,248121600,0,0
2012-05-10,1.693750023841858,1.694530963897705,1.6589059829711914,1.669374942779541,1.669374942779541,356230400,0,0
2012-05-11,1.658437967300415,1.7059379816055298,1.6565630435943604,1.6703130006790161,1.6703130006790161,95542400,0,2
2012-05-14,1.6425000429153442,1.6653130054473877,1.6340630054473877,1.6396880149841309,1.6396880149841309,108832000,0,0
2012-05-15,1.6503130197525024,1.6749999523162842,1.622499942779541,1.6278129816055298,1.6278129816055298,141740800,0,0
2012-05-16,1.640625,1.6493749618530273,1.600000023841858,1.605625033378601,1.605625033378601,125353600,0,0
2012-05-17,1.6071879863739014,1.611875057220459,1.5378129482269287,1.5378129482269287,1.5378129482269287,112902400,0,0
2012-05-18,1.5471880435943604,1.5556249618530273,1.454063057899475,1.4990630149841309,1.4990630149841309,150716800,0,0
2012-05-21,1.5031249523162842,1.5846879482269287,1.5003130435943604,1.5796879529953003,1.5796879529953003,112732800,0,0
2012-05-22,1.5893750190734863,1.6037499904632568,1.555312991142273,1.5768749713897705,1.5768749713897705,88070400,0,0
2012-05-23,1.5528130531311035,1.5918749570846558,1.5243749618530273,1.5856250524520874,1.5856250524520874,185600000,0,0
2012-05-24,1.591249942779541,1.5921880006790161,1.5399999618530273,1.565000057220459,1.565000057220459,102384000,0,0
2012-05-25,1.5656249523162842,1.5724999904632568,1.5503129959106445,1.558750033378601,1.558750033378601,51385600,0,0
2012-05-29,1.5878130197525024,1.6134380102157593,1.5703129768371582,1.5978130102157593,1.5978130102157593,117417600,0,0
2012-05-30,1.5703129768371582,1.5834380388259888,1.5525000095367432,1.571874976158142,1.571874976158142,105878400,0,0
2012-05-31,1.5678130388259888,1.5759379863739014,1.534999966621399,1.5584379434585571,1.5584379434585571,114307200,0,0
2012-06-01,1.503749966621399,1.5206249952316284,1.4743750095367432,1.4746880531311035,1.4746880531311035,135331200,0,0
2012-06-04,1.4840630292892456,1.5018750429153442,1.456874966621399,1.4965629577636719,1.4965629577636719,117708800,0,0
2012-06-05,1.4878129959106445,1.5153130292892456,1.4859379529953003,1.5096880197525024,1.5096880197525024,101417600,0,0
2012-06-06,1.533750057220459,1.5815629959106445,1.5296880006790161,1.5800000429153442,1.5800000429153442,126076800,0,0
2012-06-07,1.611875057220459,1.611875057220459,1.5637500286102295,1.5659379959106445,1.5659379959106445,93830400,0,0
2012-06-08,1.5606249570846558,1.6006250381469727,1.551563024520874,1.5978130102157593,1.5978130102157593,80960000,0,0
2012-06-11,1.620313048362732,1.6228129863739014,1.5409380197525024,1.546875,1.546875,118960000,0,0
2012-06-12,1.5565630197525024,1.5815629959106445,1.5368750095367432,1.5796879529953003,1.5796879529953003,100153600,0,0
2012-06-13,1.570937991142273,1.5953129529953003,1.5475000143051147,1.5584379434585571,1.5584379434585571,91203200,0,0
2012-06-14,1.5575000047683716,1.5821880102157593,1.5418750047683716,1.5703129768371582,1.5703129768371582,118316800,0,0
2012-06-15,1.5787500143051147,1.613124966621399,1.5774999856948853,1.6087499856948853,1.6087499856948853,77667200,0,0
2012-06-18,1.5971879959106445,1.6471879482269287,1.5906250476837158,1.6390630006790161,1.6390630006790161,103148800,0,0
2012-06-19,1.6556249856948853,1.6865630149841309,1.6534379720687866,1.6725000143051147,1.6725000143051147,104080000,0,0
2012-06-20,1.6787500381469727,1.689687967300415,1.6509380340576172,1.6771880388259888,1.6771880388259888,182857600,0,0
2012-06-21,1.6709380149841309,1.676563024520874,1.5887500047683716,1.5918749570846558,1.5918749570846558,151052800,0,0
2012-06-22,1.6015629768371582,1.6293749809265137,1.5940630435943604,1.6246880292892456,1.6246880292892456,86742400,0,0
2012-06-25,1.5987499952316284,1.5990630388259888,1.5537500381469727,1.5615630149841309,1.5615630149841309,129110400,0,0
2012-06-26,1.5715630054473877,1.5909379720687866,1.558750033378601,1.582813024520874,1.582813024520874,109488000,0,0
2012-06-27,1.5950000286102295,1.6150000095367432,1.5906250476837158,1.6012500524520874,1.6012500524520874,77593600,0,0
2012-06-28,1.5774999856948853,1.5796879529953003,1.5328129529953003,1.5668749809265137,1.5668749809265137,136025600,0,0
2012-06-29,1.6246880292892456,1.6640629768371582,1.6168750524520874,1.6637500524520874,1.6637500524520874,102950400,0,0
2012-07-02,1.6687500476837158,1.6753129959106445,1.649062991142273,1.674375057220459,1.674375057220459,70396800,0,0
2012-07-03,1.6753129959106445,1.7018749713897705,1.6706249713897705,1.7018749713897705,1.7018749713897705,44665600,0,0
2012-07-05,1.6981250047683716,1.720937967300415,1.6806249618530273,1.7037500143051147,1.7037500143051147,105907200,0,0
2012-07-06,1.689687967300415,1.691249966621399,1.6378129720687866,1.660938024520874,1.660938024520874,104723200,0,0
2012-07-09,1.6565630435943604,1.669374942779541,1.6390630006790161,1.65625,1.65625,89248000,0,0
2012-07-10,1.672813057899475,1.681249976158142,1.6106250286102295,1.6231249570846558,1.6231249570846558,134803200,0,0
2012-07-11,1.618749976158142,1.627187967300415,1.5784380435943604,1.6043750047683716,1.6043750047683716,131379200,0,0
2012-07-12,1.5812499523162842,1.5878130197525024,1.5459380149841309,1.5759379863739014,1.5759379863739014,124108800,0,0
2012-07-13,1.5821880102157593,1.629688024520874,1.5812499523162842,1.6215629577636719,1.6215629577636719,109612800,0,0
2012-07-16,1.6150000095367432,1.6290630102157593,1.6009379625320435,1.6134380102157593,1.6134380102157593,98345600,0,0
2012-07-17,1.6325000524520874,1.640625,1.584375023841858,1.628749966621399,1.628749966621399,126051200,0,0
2012-07-18,1.6228129863739014,1.683750033378601,1.6228129863739014,1.6737500429153442,1.6737500429153442,146134400,0,0
2012-07-19,1.6962499618530273,1.7215629816055298,1.6909379959106445,1.7100000381469727,1.7100000381469727,137782400,0,0
2012-07-20,1.7096879482269287,1.7103129625320435,1.6643749475479126,1.6665630340576172,1.6665630340576172,107200000,0,0
2012-07-23,1.6012500524520874,1.636875033378601,1.5759379863739014,1.627187967300415,1.627187967300415,109763200,0,0
2012-07-24,1.6318750381469727,1.6356250047683716,1.5793750286102295,1.5993750095367432,1.5993750095367432,125699200,0,0
2012-07-25,1.5768749713897705,1.598438024520874,1.5590629577636719,1.5771880149841309,1.5771880149841309,126812800,0,0
2012-07-26,1.6253130435943604,1.6387499570846558,1.5996880531311035,1.617812991142273,1.617812991142273,124224000,0,0
2012-07-27,1.642812967300415,1.7018749713897705,1.6337499618530273,1.6990629434585571,1.6990629434585571,124211200,0,0
2012-07-30,1.705625057220459,1.7193750143051147,1.6825000047683716,1.693750023841858,1.693750023841858,121913600,0,0
2012-07-31,1.6987500190734863,1.712499976158142,1.6893750429153442,1.6909379959106445,1.6909379959106445,140627200,0,0
2012-08-01,1.7168749570846558,1.7171880006790161,1.6703130006790161,1.6821880340576172,1.6821880340576172,114822400,0,0
2012-08-02,1.65625,1.704063057899475,1.6465630531311035,1.6706249713897705,1.6706249713897705,141529600,0,0
2012-08-03,1.722499966621399,1.7487499713897705,1.7134380340576172,1.7321879863739014,1.7321879863739014,130505600,0,0
2012-08-06,1.752500057220459,1.7756249904632568,1.7440630197525024,1.7599999904632568,1.7599999904632568,85302400,0,0
2012-08-07,1.776563048362732,1.8037500381469727,1.7699999809265137,1.789687991142273,1.789687991142273,83692800,0,0
2012-08-08,1.7793749570846558,1.7959380149841309,1.7746880054473877,1.7862499952316284,1.7862499952316284,70172800,0,0
2012-08-09,1.7884379625320435,1.803125023841858,1.7809380292892456,1.7971880435943604,1.7971880435943604,61443200,0,0
2012-08-10,1.7862499952316284,1.801563024520874,1.7771879434585571,1.8009380102157593,1.8009380102157593,64825600,0,0
2012-08-13,1.801563024520874,1.8090629577636719,1.78125,1.808750033378601,1.808750033378601,57510400,0,0
2012-08-14,1.8231250047683716,1.830312967300415,1.8009380102157593,1.8109380006790161,1.8109380006790161,74710400,0,0
2012-08-15,1.807813048362732,1.8246879577636719,1.8071880340576172,1.8200000524520874,1.8200000524520874,48051200,0,0
2012-08-16,1.834375023841858,1.8718750476837158,1.8293750286102295,1.8624999523162842,1.8624999523162842,93657600,0,0
2012-08-17,1.870313048362732,1.879688024520874,1.8628129959106445,1.878749966621399,1.878749966621399,49180800,0,0
2012-08-20,1.8762500286102295,1.8853130340576172,1.861875057220459,1.8849999904632568,1.8849999904632568,58902400,0,0
2012-08-21,1.8975000381469727,1.9103130102157593,1.8553129434585571,1.8706250190734863,1.8706250190734863,115910400,0,0
2012-08-22,1.8600000143051147,1.892812967300415,1.8515629768371582,1.8846880197525024,1.8846880197525024,102854400,0,0
2012-08-23,1.8690630197525024,1.8799999952316284,1.8450000286102295,1.8550000190734863,1.8550000190734863,95843200,0,0
2012-08-24,1.8456250429153442,1.8862500190734863,1.840000033378601,1.8762500286102295,1.8762500286102295,82118400,0,0
2012-08-27,1.894374966621399,1.8984379768371582,1.875,1.8828129768371582,1.8828129768371582,62364800,0,0
2012-08-28,1.879688024520874,1.8934379816055298,1.8674999475479126,1.8828129768371582,1.8828129768371582,64476800,0,0
2012-08-29,1.8837499618530273,1.892812967300415,1.8674999475479126,1.8825000524520874,1.8825000524520874,46963200,0,0
2012-08-30,1.8671879768371582,1.868749976158142,1.8396879434585571,1.8450000286102295,1.8450000286102295,57337600,0,0
2012-08-31,1.872499942779541,1.8853130340576172,1.832813024520874,1.8709379434585571,1.8709379434585571,103340800,0,0
2012-09-04,1.8646880388259888,1.879688024520874,1.8293750286102295,1.8662500381469727,1.8662500381469727,80265600,0,0
2012-09-05,1.8637499809265137,1.8803130388259888,1.8518749475479126,1.861562967300415,1.861562967300415,62284800,0,0
2012-09-06,1.884374976158142,1.9450000524520874,1.884374976158142,1.9431250095367432,1.9431250095367432,106201600,0,0
2012-09-07,1.9359380006790161,1.9456249475479126,1.9284379482269287,1.9378130435943604,1.9378130435943604,64566400,0,0
2012-09-10,1.930312991142273,1.9368749856948853,1.886875033378601,1.8896880149841309,1.8896880149841309,68544000,0,0
2012-09-11,1.8899999856948853,1.9040629863739014,1.877187967300415,1.883437991142273,1.883437991142273,70592000,0,0
2012-09-12,1.8971879482269287,1.9040629863739014,1.871250033378601,1.895313024520874,1.895313024520874,87795200,0,0
2012-09-13,1.8987499475479126,1.961562991142273,1.893125057220459,1.943750023841858,1.943750023841858,103171200,0,0
2012-09-14,1.961562991142273,1.9943749904632568,1.9584380388259888,1.9803129434585571,1.9803129434585571,109203200,0,0
2012-09-17,1.9821879863739014,1.9824999570846558,1.9678130149841309,1.9815629720687866,1.9815629720687866,50809600,0,0
2012-09-18,1.9715629816055298,1.986562967300415,1.971250057220459,1.985313057899475,1.985313057899475,46108800,0,0
2012-09-19,1.9856250286102295,2.002500057220459,1.9731249809265137,1.9915629625320435,1.9915629625320435,58841600,0,0
2012-09-20,1.9715629816055298,1.9912500381469727,1.962499976158142,1.9884380102157593,1.9884380102157593,72864000,0,0
2012-09-21,2.0065629482269287,2.0112500190734863,1.9856250286102295,1.9900000095367432,1.9900000095367432,48915200,0,0
2012-09-24,1.955625057220459,1.972499966621399,1.9481250047683716,1.9637500047683716,1.9637500047683716,54489600,0,0
2012-09-25,1.9774999618530273,1.9846880435943604,1.908437967300415,1.9096879959106445,1.9096879959106445,75536000,0,0
2012-09-26,1.9049999713897705,1.9068750143051147,1.8600000143051147,1.8799999952316284,1.8799999952316284,82028800,0,0
2012-09-27,1.8884379863739014,1.939687967300415,1.8825000524520874,1.9306249618530273,1.9306249618530273,69936000,0,0
2012-09-28,1.9175000190734863,1.9296879768371582,1.8956249952316284,1.9009380340576172,1.9009380340576172,87712000,0,0
2012-10-01,1.9187500476837158,1.9409379959106445,1.8815629482269287,1.8921879529953003,1.8921879529953003,85872000,0,0
2012-10-02,1.909999966621399,1.9209380149841309,1.875,1.9053130149841309,1.9053130149841309,83744000,0,0
2012-10-03,1.915624976158142,1.934999942779541,1.8987499475479126,1.9268749952316284,1.9268749952316284,98425600,0,0
2012-10-04,1.9359380006790161,1.9524999856948853,1.922813057899475,1.941249966621399,1.941249966621399,70044800,0,0
2012-10-05,1.9600000381469727,1.9668749570846558,1.9115630388259888,1.9196879863739014,1.9196879863739014,76176000,0,0
2012-10-08,1.899062991142273,1.90625,1.877187967300415,1.8871879577636719,1.8871879577636719,70921600,0,0
2012-10-09,1.875,1.8765629529953003,1.8174999952316284,1.8274999856948853,1.8274999856948853,123305600,0,0
2012-10-10,1.8250000476837158,1.8350000381469727,1.8012499809265137,1.808750033378601,1.808750033378601,108448000,0,0
2012-10-11,1.8346879482269287,1.8368749618530273,1.7937500476837158,1.7946879863739014,1.7946879863739014,87644800,0,0
2012-10-12,1.7975000143051147,1.815000057220459,1.787500023841858,1.7937500476837158,1.7937500476837158,90560000,0,0
2012-10-15,1.8084379434585571,1.8250000476837158,1.7862499952316284,1.8190629482269287,1.8190629482269287,91878400,0,0
2012-10-16,1.8253129720687866,1.875938057899475,1.8253129720687866,1.8718750476837158,1.8718750476837158,92608000,0,0
2012-10-17,1.8518749475479126,1.881250023841858,1.847499966621399,1.8706250190734863,1.8706250190734863,83411200,0,0
2012-10-18,1.8574999570846558,1.8693749904632568,1.8125,1.8278130292892456,1.8278130292892456,110323200,0,0
2012-10-19,1.8228130340576172,1.8237500190734863,1.7346880435943604,1.7396880388259888,1.7396880388259888,127084800,0,0
2012-10-22,1.7362500429153442,1.765625,1.729688048362732,1.758437991142273,1.758437991142273,131088000,0,0
2012-10-23,1.7287499904632568,1.7531249523162842,1.712499976158142,1.723438024520874,1.723438024520874,132508800,0,0
2012-10-24,1.7424999475479126,1.747499942779541,1.7059379816055298,1.7084380388259888,1.7084380388259888,101766400,0,0
2012-10-25,1.735313057899475,1.7403130531311035,1.7003129720687866,1.7106250524520874,1.7106250524520874,99580800,0,0
2012-10-26,1.7109379768371582,1.7350000143051147,1.6846879720687866,1.7206250429153442,1.7206250429153442,95478400,0,0
2012-10-31,1.7181249856948853,1.7218749523162842,1.6875,1.6990629434585571,1.6990629434585571,69708800,0,0
2012-11-01,1.719688057899475,1.7543749809265137,1.7112499475479126,1.7478129863739014,1.7478129863739014,67859200,0,0
2012-11-02,1.763124942779541,1.765625,1.7059379816055298,1.7059379816055298,1.7059379816055298,92390400,0,0
2012-11-05,1.709375023841858,1.739063024520874,1.7034380435943604,1.7321879863739014,1.7321879863739014,62732800,0,0
2012-11-06,1.7387499809265137,1.7628129720687866,1.7259379625320435,1.7396880388259888,1.7396880388259888,109587200,0,0
2012-11-07,1.7034380435943604,1.7059379816055298,1.642812967300415,1.65625,1.65625,175779200,0,0
2012-11-08,1.665624976158142,1.6737500429153442,1.6065629720687866,1.6074999570846558,1.6074999570846558,129654400,0,0
2012-11-09,1.6074999570846558,1.6531250476837158,1.6050000190734863,1.6196880340576172,1.6196880340576172,151385600,0,0
2012-11-12,1.6375000476837158,1.6409380435943604,1.6087499856948853,1.6168750524520874,1.6168750524520874,78038400,0,0
2012-11-13,1.5909379720687866,1.625938057899475,1.5859379768371582,1.5965629816055298,1.5965629816055298,107510400,0,0
2012-11-14,1.610313057899475,1.6137499809265137,1.5528130531311035,1.5571880340576172,1.5571880340576172,147760000,0,0
2012-11-15,1.5606249570846558,1.5700000524520874,1.5356249809265137,1.5456249713897705,1.5456249713897705,160185600,0,0
2012-11-16,1.5487500429153442,1.5690629482269287,1.5106250047683716,1.558750033378601,1.558750033378601,165094400,0,0
2012-11-19,1.59375,1.6365629434585571,1.59375,1.6337499618530273,1.6337499618530273,113724800,0,0
2012-11-20,1.634374976158142,1.6399999856948853,1.6040630340576172,1.6346880197525024,1.6346880197525024,117488000,0,0
2012-11-21,1.6384379863739014,1.646875023841858,1.6256250143051147,1.6425000429153442,1.6425000429153442,79276800,0,0
2012-11-23,1.6628129482269287,1.6918749809265137,1.6590629816055298,1.691249966621399,1.691249966621399,61795200,0,0
2012-11-26,1.684999942779541,1.7081249952316284,1.6731250286102295,1.7081249952316284,1.7081249952316284,81590400,0,0
2012-11-27,1.704063057899475,1.7174999713897705,1.6890629529953003,1.6946879625320435,1.6946879625320435,105158400,0,0
2012-11-28,1.6793750524520874,1.7265629768371582,1.6575000286102295,1.7237499952316284,1.7237499952316284,120524800,0,0
2012-11-29,1.740625023841858,1.756250023841858,1.7274999618530273,1.7440630197525024,1.7440630197525024,120460800,0,0
2012-11-30,1.7456250190734863,1.747499942779541,1.7287499904632568,1.7400000095367432,1.7400000095367432,78684800,0,0
2012-12-03,1.7662500143051147,1.7687499523162842,1.7309379577636719,1.7340630292892456,1.7340630292892456,84460800,0,0
2012-12-04,1.7321879863739014,1.736562967300415,1.7074999809265137,1.7268749475479126,1.7268749475479126,87072000,0,0
2012-12-05,1.7253129482269287,1.7253129482269287,1.6725000143051147,1.6906249523162842,1.6906249523162842,128528000,0,0
2012-12-06,1.6818749904632568,1.7215629816055298,1.671875,1.7121880054473877,1.7121880054473877,95811200,0,0
2012-12-07,1.7300000190734863,1.7337499856948853,1.6809380054473877,1.6915630102157593,1.6915630102157593,84918400,0,0
2012-12-10,1.6843750476837158,1.7200000286102295,1.6831250190734863,1.7021880149841309,1.7021880149841309,68291200,0,0
2012-12-11,1.7259379625320435,1.765625,1.7231249809265137,1.7468750476837158,1.7468750476837158,106784000,0,0
2012-12-12,1.7637499570846558,1.7653130292892456,1.729688048362732,1.7374999523162842,1.7374999523162842,97667200,0,0
2012-12-13,1.7334380149841309,1.7565629482269287,1.6965630054473877,1.7109379768371582,1.7109379768371582,109872000,0,0
2012-12-14,1.6903129816055298,1.699375033378601,1.6678129434585571,1.6790629625320435,1.6790629625320435,83673600,0,0
2012-12-17,1.6809380054473877,1.725000023841858,1.6775000095367432,1.725000023841858,1.725000023841858,72534400,0,0
2012-12-18,1.746250033378601,1.78125,1.731874942779541,1.7759380340576172,1.7759380340576172,193382400,0,0
2012-12-19,1.7862499952316284,1.787500023841858,1.759374976158142,1.7603130340576172,1.7603130340576172,87712000,0,0
2012-12-20,1.7668750286102295,1.7687499523162842,1.7431249618530273,1.7590630054473877,1.7590630054473877,94310400,0,0
2012-12-21,1.7065629959106445,1.7278130054473877,1.691249966621399,1.7243750095367432,1.7243750095367432,89622400,0,0
2012-12-24,1.714063048362732,1.719688057899475,1.7087500095367432,1.715000033378601,1.715000033378601,17148800,0,0
2012-12-26,1.7134380340576172,1.7193750143051147,1.672813057899475,1.6853129863739014,1.6853129863739014,36294400,0.002563,0
2012-12-27,1.6862499713897705,1.6906249523162842,1.6362500190734863,1.6790629625320435,1.6790629625320435,121686400,0,0
2012-12-28,1.6534379720687866,1.6790629625320435,1.6449999809265137,1.6462500095367432,1.6462500095367432,83398400,0,0
2012-12-31,1.640625,1.722499966621399,1.635938048362732,1.7128130197525024,1.7128130197525024,182608000,0,0
2013-01-02,1.7984379529953003,1.8253129720687866,1.7862499952316284,1.823438048362732,1.823438048362732,169932800,0,0
2013-01-03,1.8240629434585571,1.8321880102157593,1.7946879863739014,1.8065630197525024,1.8065630197525024,78960000,0,0
2013-01-04,1.806249976158142,1.8065630197525024,1.784999966621399,1.7934379577636719,1.7934379577636719,59609600,0,0
2013-01-07,1.783750057220459,1.800624966621399,1.7731250524520874,1.796875,1.796875,80233600,0,0
2013-01-08,1.7934379577636719,1.8037500381469727,1.769374966621399,1.7918750047683716,1.7918750047683716,89875200,0,0
2013-01-09,1.7925000190734863,1.8109380006790161,1.7903130054473877,1.7999999523162842,1.7999999523162842,70227200,0,0
2013-01-10,1.8250000476837158,1.8284380435943604,1.7893749475479126,1.8221880197525024,1.8221880197525024,109206400,0,0
2013-01-11,1.8206249475479126,1.829063057899475,1.8131250143051147,1.828125,1.828125,52985600,0,0
2013-01-14,1.8081250190734863,1.8215630054473877,1.7956249713897705,1.8109380006790161,1.8109380006790161,67878400,0,0
2013-01-15,1.7937500476837158,1.7984379529953003,1.7771879434585571,1.7937500476837158,1.7937500476837158,75315200,0,0
2013-01-16,1.799062967300415,1.8193750381469727,1.7918750047683716,1.8075000047683716,1.8075000047683716,72732800,0,0
2013-01-17,1.823438048362732,1.8387500047683716,1.816249966621399,1.8240629434585571,1.8240629434585571,87804800,0,0
2013-01-18,1.8128130435943604,1.8200000524520874,1.7999999523162842,1.8174999952316284,1.8174999952316284,60041600,0,0
2013-01-22,1.8206249475479126,1.8246879577636719,1.7981250286102295,1.8240629434585571,1.8240629434585571,73785600,0,0
2013-01-23,1.8428130149841309,1.8550000190734863,1.8371880054473877,1.8421880006790161,1.8421880006790161,91958400,0,0
2013-01-24,1.7953130006790161,1.8271880149841309,1.7878129482269287,1.7940629720687866,1.7940629720687866,96988800,0,0
2013-01-25,1.8056249618530273,1.821874976158142,1.797813057899475,1.8121880292892456,1.8121880292892456,78489600,0,0
2013-01-28,1.8128130435943604,1.831874966621399,1.8081250190734863,1.8196879625320435,1.8196879625320435,92531200,0,0
2013-01-29,1.814687967300415,1.8278130292892456,1.7912499904632568,1.8128130435943604,1.8128130435943604,95520000,0,0
2013-01-30,1.8259379863739014,1.8378130197525024,1.8040629625320435,1.8143750429153442,1.8143750429153442,96940800,0,0
2013-01-31,1.8112499713897705,1.8300000429153442,1.801563024520874,1.8037500381469727,1.8037500381469727,74070400,0,0
2013-02-01,1.8300000429153442,1.8528130054473877,1.815000057220459,1.845937967300415,1.845937967300415,76403200,0,0
2013-02-04,1.824375033378601,1.8356250524520874,1.78125,1.78125,1.78125,115728000,0,0
2013-02-05,1.7965630292892456,1.8456250429153442,1.7893749475479126,1.836562991142273,1.836562991142273,73308800,0,0
2013-02-06,1.8228130340576172,1.8393750190734863,1.8118749856948853,1.8228130340576172,1.8228130340576172,75728000,0,0
2013-02-07,1.8262499570846558,1.8300000429153442,1.785938024520874,1.8265630006790161,1.8265630006790161,79718400,0,0
2013-02-08,1.8453129529953003,1.871250033378601,1.8431249856948853,1.8637499809265137,1.8637499809265137,64883200,0,0
2013-02-11,1.8650000095367432,1.867812991142273,1.852187991142273,1.864063024520874,1.864063024520874,52332800,0,0
2013-02-12,1.860313057899475,1.8668750524520874,1.845937967300415,1.8487499952316284,1.8487499952316284,54332800,0,0
2013-02-13,1.859375,1.875938057899475,1.8509379625320435,1.861875057220459,1.861875057220459,42649600,0,0
2013-02-14,1.84375,1.8665629625320435,1.8431249856948853,1.8596880435943604,1.8596880435943604,46646400,0,0
2013-02-15,1.8600000143051147,1.8696880340576172,1.8396879434585571,1.8506250381469727,1.8506250381469727,61129600,0,0
2013-02-19,1.8574999570846558,1.877187967300415,1.8565629720687866,1.8765629529953003,1.8765629529953003,40140800,0,0
2013-02-20,1.8768750429153442,1.8768750429153442,1.818750023841858,1.818750023841858,1.818750023841858,81913600,0,0
2013-02-21,1.8049999475479126,1.808750033378601,1.766563057899475,1.7796880006790161,1.7796880006790161,129289600,0,0
2013-02-22,1.799062967300415,1.8153129816055298,1.7865630388259888,1.815000057220459,1.815000057220459,61004800,0,0
2013-02-25,1.8393750190734863,1.8512500524520874,1.7675000429153442,1.7696880102157593,1.7696880102157593,153708800,0,0
2013-02-26,1.774999976158142,1.7903130054473877,1.752187967300415,1.7825000286102295,1.7825000286102295,128537600,0,0
2013-02-27,1.783437967300415,1.8418749570846558,1.778749942779541,1.8184380531311035,1.8184380531311035,130291200,0,0
2013-02-28,1.8196879625320435,1.8471879959106445,1.8125,1.8125,1.8125,98643200,0,0
2013-03-01,1.8003129959106445,1.8337500095367432,1.7825000286102295,1.8271880149841309,1.8271880149841309,65846400,0,0
2013-03-04,1.8153129816055298,1.8440630435943604,1.8109380006790161,1.8440630435943604,1.8440630435943604,86352000,0,0
