Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2013-04-02,9.725,9.83,9.675,9.755,8.8863,4052400,0.0,3.0,0.0
2013-04-03,9.78,9.7925,9.385,9.44,8.5993,5455600,0.0,0.0,0.0
2013-04-04,9.495,9.6275,9.4375,9.5725,8.72,2979600,0.0,0.0,0.0
2013-04-05,9.225,9.475,9.1875,9.4475,8.6061,4606400,0.0,0.0,0.0
2013-04-08,9.4675,9.6375,9.3725,9.6375,8.7792,3545600,0.0,0.0,0.0
2013-04-09,9.69,9.8375,9.595,9.7175,8.8521,3929600,0.0,0.0,0.0
2013-04-10,9.815,10.1225,9.805,10.0975,9.1983,4164800,0.0,0.0,0.0
2013-04-11,10.105,10.2875,10.0725,10.1925,9.2848,3612800,0.0,0.0,0.0
2013-04-12,10.085,10.1575,9.9475,10.115,9.2142,4759600,0.0,0.0,0.0
2013-04-15,9.9575,9.9825,9.4125,9.43,8.5902,7358400,0.0,0.0,0.0
2013-04-16,9.6275,9.8425,9.555,9.825,8.95,4720800,0.0,0.0,0.0
2013-04-17,9.62,9.62,9.245,9.3775,8.5424,6433600,0.0,0.0,0.0
2013-04-18,9.44,9.45,9.115,9.23,8.408,4934400,0.0,0.0,0.0
2013-04-19,9.2875,9.47,9.2175,9.445,8.6039,4045600,0.0,0.0,0.0
2013-04-22,9.5075,9.6475,9.3225,9.5725,8.72,4337200,0.0,0.0,0.0
2013-04-23,9.7325,9.9,9.5875,9.89,9.0092,4980000,0.0,0.0,0.0
2013-04-24,9.885,9.975,9.83,9.915,9.032,3147600,0.0,0.0,0.0
2013-04-25,9.975,10.155,9.9375,10.0275,9.1345,3620800,0.0,0.0,0.0
2013-04-26,9.9825,10.03,9.865,9.985,9.0958,2917600,0.0,0.0,0.0
2013-04-29,10.045,10.23,10.0,10.1675,9.262,4088400,0.0,0.0,0.0
2013-04-30,10.1625,10.2425,10.03,10.235,9.3235,3910800,0.0,0.0,0.0
2013-05-01,10.1675,10.18,9.9275,9.9725,9.0844,5025200,0.0,0.0,0.0
2013-05-02,10.0425,10.2625,10.015,10.2325,9.3212,3539600,0.0,0.0,0.0
2013-05-03,10.5075,10.6475,10.49,10.5325,9.5945,5336000,0.0,0.0,0.0
2013-05-06,10.575,10.675,10.56,10.6375,9.6902,2822400,0.0,0.0,0.0
2013-05-07,10.7,10.7975,10.6125,10.785,9.8245,2216800,0.0,0.0,0.0
2013-05-08,10.7625,10.9475,10.7425,10.945,9.9703,2529600,0.0,0.0,0.0
2013-05-09,10.9225,11.0075,10.76,10.8475,9.8815,3724400,0.0,0.0,0.0
2013-05-10,10.8725,10.96,10.77,10.9575,9.9817,2814800,0.0,0.0,0.0
2013-05-13,10.905,11.025,10.835,10.98,10.0022,2467200,0.0,0.0,0.0
2013-05-14,10.995,11.3375,10.995,11.325,10.3164,2983600,0.0,0.0,0.0
2013-05-15,11.2725,11.5625,11.2525,11.4875,10.4645,3564400,0.0,0.0,0.0
2013-05-16,11.43,11.5475,11.2875,11.3425,10.3324,3909600,0.0,0.0,0.0
2013-05-17,11.4575,11.68,11.4175,11.6625,10.6239,4243600,0.0,0.0,0.0
2013-05-20,11.635,11.7975,11.5925,11.66,10.6216,4353200,0.0,0.0,0.0
2013-05-21,11.695,11.8425,11.5725,11.705,10.6626,5312800,0.0,0.0,0.0
2013-05-22,11.7575,12.11,11.285,11.4625,10.4417,10788400,0.0,0.0,0.0
2013-05-23,11.0825,11.4375,11.035,11.36,10.3483,5365200,0.0,0.0,0.0
2013-05-24,11.145,11.32,11.0475,11.32,10.3119,3883200,0.0,0.0,0.0
2013-05-28,11.69,11.825,11.4225,11.525,10.4986,5689200,0.0,0.0,0.0
2013-05-29,11.3325,11.4125,11.115,11.3075,10.3005,5440000,0.0,0.0,0.0
2013-05-30,11.315,11.5725,11.3,11.4175,10.4007,3346800,0.0,0.0,0.0
2013-05-31,11.315,11.5075,10.88,10.9375,9.9634,5643600,0.0,0.0,0.0
2013-06-03,11.0,11.125,10.7625,11.095,10.1069,7573600,0.0,0.0,0.0
2013-06-04,11.115,11.2525,10.775,10.9525,9.9771,7122400,0.0,0.0,0.0
2013-06-05,10.845,10.9125,10.455,10.475,9.5421,9662800,0.0,0.0,0.0
2013-06-06,10.4625,10.765,10.285,10.765,9.8063,6877200,0.0,0.0,0.0
2013-06-07,10.9875,11.1975,10.85,11.16,10.1661,6889200,0.0,0.0,0.0
2013-06-10,11.2775,11.295,11.085,11.175,10.1798,3951600,0.0,0.0,0.0
2013-06-11,10.86,11.1175,10.7625,10.8375,9.8724,9634400,0.0,0.0,0.0
2013-06-12,11.0525,11.0825,10.5275,10.5675,9.6264,12120800,0.0,0.0,0.0
2013-06-13,10.54,11.0925,10.4725,11.0325,10.05,9780800,0.0,0.0,0.0
2013-06-14,11.0025,11.1275,10.775,10.825,9.861,9806800,0.0,0.0,0.0
2013-06-17,11.055,11.2325,10.9075,11.09,10.1024,11212400,0.0,0.0,0.0
2013-06-18,11.11,11.3925,11.1025,11.3325,10.3233,9158800,0.0,0.0,0.0
2013-06-19,11.3175,11.37,10.8575,10.8925,9.9225,13709600,0.0,0.0,0.0
2013-06-20,10.555,10.6,9.9775,10.065,9.1686,17852800,0.0,0.0,0.0
2013-06-21,10.2575,10.2875,9.8575,10.16,9.2552,16142400,0.0,0.0,0.0
2013-06-24,9.8375,10.0325,9.5175,9.7725,8.9022,15408000,0.0,0.0,0.0
2013-06-25,10.0375,10.16,9.84,10.06,9.1641,12646000,0.0,0.0,0.0
2013-06-26,10.2975,10.415,10.18,10.3375,9.4169,11986400,0.0,0.0,0.0
2013-06-27,10.5275,10.67,10.505,10.525,9.5877,13806800,0.0,0.0,0.0
2013-06-28,10.44,10.59,10.2875,10.3125,9.3941,13644800,0.0,0.0,0.0
2013-07-01,10.5675,10.795,10.5175,10.575,9.6332,13886800,0.0,0.0,0.0
2013-07-02,10.525,10.76,10.41,10.5225,9.5854,13625200,0.0,0.0,0.0
2013-07-03,10.405,10.6575,10.355,10.5575,9.6173,6893200,0.0,0.0,0.0
2013-07-05,10.795,10.9125,10.5675,10.8925,9.9225,7974400,0.0,0.0,0.0
2013-07-08,11.0725,11.18,11.015,11.0825,10.0955,6354800,0.0,0.0,0.0
2013-07-09,11.2925,11.3675,11.1525,11.325,10.3164,8708800,0.0,0.0,0.0
2013-07-10,11.305,11.4525,11.225,11.335,10.3256,8383200,0.0,0.0,0.0
2013-07-11,11.7375,11.8375,11.6175,11.8075,10.756,8938400,0.0,0.0,0.0
2013-07-12,11.795,11.8875,11.7375,11.8025,10.7514,7351600,0.0,0.0,0.0
2013-07-15,11.9175,12.005,11.8525,11.9575,10.8926,6808400,0.0,0.0,0.0
2013-07-16,11.975,11.9925,11.7225,11.8125,10.7605,9298800,0.0,0.0,0.0
2013-07-17,11.9525,12.015,11.8575,11.905,10.8448,10053600,0.0,0.0,0.0
2013-07-18,11.975,12.185,11.9625,12.1125,11.0338,10130800,0.0,0.0,0.0
2013-07-19,12.03,12.1775,11.9825,12.1775,11.093,6259200,0.0,0.0,0.0
2013-07-22,12.2125,12.2875,12.13,12.2375,11.1477,5338400,0.0,0.0,0.0
2013-07-23,12.3025,12.3075,12.14,12.17,11.0862,7097600,0.0,0.0,0.0
2013-07-24,12.3,12.31,11.95,12.025,10.9541,10986800,0.0,0.0,0.0
2013-07-25,11.9475,12.135,11.8975,12.1225,11.0429,6061200,0.0,0.0,0.0
2013-07-26,11.955,12.155,11.805,12.1375,11.0566,6882400,0.0,0.0,0.0
2013-07-29,12.0525,12.135,11.935,12.03,10.9587,5340000,0.0,0.0,0.0
2013-07-30,12.15,12.1775,11.95,12.03,10.9587,6520000,0.0,0.0,0.0
2013-07-31,12.1075,12.3,12.01,12.06,10.986,8762800,0.0,0.0,0.0
2013-08-01,12.3275,12.505,12.3125,12.465,11.3549,6254000,0.0,0.0,0.0
2013-08-02,12.39,12.5375,12.3425,12.5275,11.4118,6204400,0.0,0.0,0.0
2013-08-05,12.4575,12.5375,12.405,12.4875,11.3754,3792800,0.0,0.0,0.0
2013-08-06,12.4075,12.4375,12.185,12.28,11.1864,6195200,0.0,0.0,0.0
2013-08-07,12.1525,12.195,12.01,12.1525,11.0702,6034800,0.0,0.0,0.0
2013-08-08,12.325,12.355,12.0925,12.265,11.1727,7314800,0.0,0.0,0.0
2013-08-09,12.2225,12.3375,12.045,12.175,11.0907,5729200,0.0,0.0,0.0
2013-08-12,11.985,12.17,11.9725,12.1175,11.0384,4086800,0.0,0.0,0.0
2013-08-13,12.1825,12.29,11.9775,12.24,11.15,5416800,0.0,0.0,0.0
2013-08-14,12.2175,12.2675,12.035,12.0475,10.9746,3779600,0.0,0.0,0.0
2013-08-15,11.75,11.755,11.475,11.5225,10.4964,7556800,0.0,0.0,0.0
2013-08-16,11.4675,11.5875,11.3525,11.4375,10.4189,5684800,0.0,0.0,0.0
2013-08-19,11.39,11.4975,11.2,11.2025,10.2048,5990000,0.0,0.0,0.0
2013-08-20,11.2575,11.4925,11.22,11.3675,10.3552,5524800,0.0,0.0,0.0
2013-08-21,11.2725,11.455,11.0775,11.165,10.1707,8753600,0.0,0.0,0.0
2013-08-22,11.2275,11.505,11.225,11.4525,10.4326,5775600,0.0,0.0,0.0
2013-08-23,11.56,11.615,11.4,11.57,10.5396,4478400,0.0,0.0,0.0
2013-08-26,11.6075,11.715,11.4225,11.44,10.4212,6435200,0.0,0.0,0.0
2013-08-27,11.0975,11.23,10.8625,10.8925,9.9225,10686800,0.0,0.0,0.0
2013-08-28,10.8825,11.1175,10.8325,10.9975,10.0181,7792000,0.0,0.0,0.0
2013-08-29,10.925,11.23,10.91,11.06,10.075,5964800,0.0,0.0,0.0
2013-08-30,11.12,11.12,10.8525,10.9375,9.9634,8151600,0.0,0.0,0.0
2013-09-03,11.2625,11.3325,10.9575,11.085,10.0978,8747600,0.0,0.0,0.0
2013-09-04,11.1075,11.4225,11.045,11.375,10.362,6266400,0.0,0.0,0.0
2013-09-05,11.39,11.5,11.365,11.395,10.3802,4837200,0.0,0.0,0.0
2013-09-06,11.5175,11.6175,11.105,11.42,10.403,8376400,0.0,0.0,0.0
2013-09-09,11.5125,11.775,11.5125,11.76,10.7127,6566800,0.0,0.0,0.0
2013-09-10,11.9625,12.0225,11.89,12.01,10.9404,9010400,0.0,0.0,0.0
2013-09-11,11.97,12.135,11.9075,12.135,11.0543,4600400,0.0,0.0,0.0
2013-09-12,12.1175,12.1625,11.9825,12.04,10.9678,5678000,0.0,0.0,0.0
2013-09-13,12.07,12.1375,11.9875,12.1075,11.0293,2934000,0.0,0.0,0.0
2013-09-16,12.51,12.5225,12.265,12.32,11.2228,5912800,0.0,0.0,0.0
2013-09-17,12.35,12.4925,12.35,12.475,11.364,3184000,0.0,0.0,0.0
2013-09-18,12.4675,13.02,12.3775,12.9325,11.7808,7117600,0.0,0.0,0.0
2013-09-19,13.0225,13.0375,12.8175,12.87,11.7238,7936800,0.0,0.0,0.0
2013-09-20,12.945,12.945,12.555,12.585,11.4642,6187600,0.0,0.0,0.0
2013-09-23,12.535,12.565,12.29,12.4225,11.3162,6903200,0.0,0.0,0.0
2013-09-24,12.405,12.5425,12.2575,12.3325,11.2342,4934400,0.0,0.0,0.0
2013-09-25,12.3475,12.4075,12.1825,12.2225,11.134,10595600,0.0,0.0,0.0
2013-09-26,12.285,12.455,12.22,12.35,11.2502,7089200,0.0,0.0,0.0
2013-09-27,12.1625,12.23,12.085,12.195,11.109,5462400,0.0,0.0,0.0
2013-09-30,11.87,12.1025,11.8075,12.01,10.9404,7094400,0.0,0.0,0.0
2013-10-01,12.02,12.3025,11.99,12.2775,11.1841,7173200,0.0,0.0,0.0
2013-10-02,12.0475,12.2375,11.9425,12.22,11.1317,7097600,0.0,0.0,0.0
2013-10-03,12.15,12.175,11.725,11.8925,10.8334,10897200,0.0,0.0,0.0
2013-10-04,11.9225,12.1975,11.87,12.15,11.068,4180400,0.0,0.0,0.0
2013-10-07,11.8475,12.06,11.8075,11.8425,10.7879,4809200,0.0,0.0,0.0
2013-10-08,11.84,11.885,11.41,11.4225,10.4053,9210400,0.0,0.0,0.0
2013-10-09,11.5025,11.58,11.235,11.4525,10.4326,13901600,0.0,0.0,0.0
2013-10-10,11.8,12.2125,11.7925,12.195,11.109,9574000,0.0,0.0,0.0
2013-10-11,12.1475,12.4425,12.11,12.43,11.323,6400800,0.0,0.0,0.0
2013-10-14,12.205,12.6075,12.17,12.5875,11.4665,8690000,0.0,0.0,0.0
2013-10-15,12.475,12.6175,12.2575,12.2975,11.2023,12127600,0.0,0.0,0.0
2013-10-16,12.5325,12.835,12.5075,12.8175,11.676,11862000,0.0,0.0,0.0
2013-10-17,12.6575,13.095,12.6575,13.08,11.9151,8401600,0.0,0.0,0.0
2013-10-18,13.225,13.365,13.14,13.32,12.1338,10884000,0.0,0.0,0.0
2013-10-21,13.35,13.42,13.25,13.3475,12.1588,6538800,0.0,0.0,0.0
2013-10-22,13.4575,13.6875,13.4025,13.5475,12.341,8547600,0.0,0.0,0.0
2013-10-23,13.4325,13.4475,13.2375,13.3775,12.1862,4850800,0.0,0.0,0.0
2013-10-24,13.45,13.555,13.3625,13.5,12.2977,3440000,0.0,0.0,0.0
2013-10-25,13.5825,13.6925,13.5075,13.6825,12.464,8237200,0.0,0.0,0.0
2013-10-28,13.675,13.8075,13.6325,13.755,12.53,3989200,0.0,0.0,0.0
2013-10-29,13.84,13.9825,13.7925,13.98,12.735,5289600,0.0,0.0,0.0
2013-10-30,14.0275,14.055,13.615,13.7625,12.5369,6814800,0.0,0.0,0.0
2013-10-31,13.7375,13.8975,13.5825,13.615,12.4025,8371200,0.0,0.0,0.0
2013-11-01,13.6975,13.825,13.505,13.74,12.5164,7354000,0.0,0.0,0.0
2013-11-04,13.855,13.8975,13.725,13.8825,12.6462,5557200,0.0,0.0,0.0
2013-11-05,13.72,13.86,13.5825,13.7525,12.5278,4937600,0.0,0.0,0.0
2013-11-06,13.93,14.035,13.8125,13.9475,12.7054,3540000,0.0,0.0,0.0
2013-11-07,14.05,14.0675,13.39,13.44,12.2431,9415200,0.0,0.0,0.0
2013-11-08,13.4125,13.9725,13.4125,13.9725,12.7282,6353200,0.0,0.0,0.0
2013-11-11,13.945,14.025,13.88,13.9625,12.7191,3614400,0.0,0.0,0.0
2013-11-12,13.8875,13.98,13.75,13.8925,12.6553,6736800,0.0,0.0,0.0
2013-11-13,13.68,14.23,13.68,14.215,12.9491,6988000,0.0,0.0,0.0
2013-11-14,14.2575,14.4725,14.195,14.45,13.1631,5678800,0.0,0.0,0.0
2013-11-15,14.5,14.6325,14.455,14.6325,13.3294,5292000,0.0,0.0,0.0
2013-11-18,14.695,14.7325,14.3725,14.4825,13.1927,6632400,0.0,0.0,0.0
2013-11-19,14.4525,14.5775,14.3,14.3825,13.1017,7285200,0.0,0.0,0.0
2013-11-20,14.465,14.585,14.12,14.2475,12.9787,6954800,0.0,0.0,0.0
2013-11-21,14.36,14.6125,14.3325,14.58,13.2816,3990800,0.0,0.0,0.0
2013-11-22,14.595,14.8075,14.5475,14.785,13.4683,6272800,0.0,0.0,0.0
2013-11-25,14.8825,14.8825,14.69,14.7675,13.4524,5888000,0.0,0.0,0.0
2013-11-26,14.7825,14.8975,14.6975,14.7675,13.4524,6874400,0.0,0.0,0.0
2013-11-27,14.8075,14.9025,14.755,14.8625,13.5389,4234000,0.0,0.0,0.0
2013-11-29,14.915,15.025,14.7925,14.8225,13.5025,4952800,0.0,0.0,0.0
2013-12-02,14.87,14.9475,14.655,14.72,13.4091,6920800,0.0,0.0,0.0
2013-12-03,14.5825,14.69,14.3925,14.5525,13.2565,8014000,0.0,0.0,0.0
2013-12-04,14.385,14.7025,14.1825,14.51,13.2178,13832400,0.0,0.0,0.0
2013-12-05,14.45,14.52,14.2975,14.335,13.0584,7264800,0.0,0.0,0.0
2013-12-06,14.7575,14.85,14.62,14.8025,13.4842,9162000,0.0,0.0,0.0
2013-12-09,14.9375,14.985,14.865,14.92,13.5913,6886000,0.0,0.0,0.0
2013-12-10,14.82,14.91,14.735,14.775,13.4592,5458000,0.0,0.0,0.0
2013-12-11,14.7825,14.7825,14.21,14.2575,12.9878,7659600,0.0,0.0,0.0
2013-12-12,14.2325,14.295,14.0325,14.1225,12.8648,8197600,0.0,0.0,0.0
2013-12-13,14.21,14.25,14.0375,14.1025,12.8466,4555600,0.0,0.0,0.0
2013-12-16,14.315,14.5175,14.3025,14.375,13.0948,6597200,0.0,0.0,0.0
2013-12-17,14.415,14.4225,14.1425,14.2175,12.9513,5388800,0.0,0.0,0.0
2013-12-18,14.2975,14.9725,13.9125,14.96,13.6277,12209600,0.0,0.0,0.0
2013-12-19,14.84,14.965,14.7275,14.935,13.6049,8282000,0.0,0.0,0.0
2013-12-20,14.9525,15.285,14.9525,15.18,13.8281,8705200,0.0,0.0,0.0
2013-12-23,15.4,15.4475,15.3125,15.4175,14.0445,5641200,0.0,0.0,0.0
2013-12-24,15.4225,15.535,15.4125,15.53,14.147,3255600,0.0,0.0,0.0
2013-12-26,15.6275,15.7775,15.6175,15.76,14.3565,4340400,0.0,0.0,0.0
2013-12-27,15.8175,15.835,15.6975,15.7525,14.3496,3591600,0.0,0.0,0.0
2013-12-30,15.75,15.7825,15.68,15.735,14.3337,2423200,0.0,0.0,0.0
2013-12-31,15.81,15.955,15.755,15.95,14.5296,5003600,0.0,0.0,0.0
2014-01-02,15.78,15.7925,15.3875,15.51,14.1287,7051600,0.0,0.0,0.0
2014-01-03,15.58,15.6675,15.4275,15.4675,14.09,4602000,0.0,0.0,0.0
2014-01-06,15.64,15.655,15.2825,15.35,13.983,8258000,0.0,0.0,0.0
2014-01-07,15.5475,15.7125,15.51,15.6325,14.2403,5520800,0.0,0.0,0.0
2014-01-08,15.635,15.7175,15.4825,15.64,14.2472,6790400,0.0,0.0,0.0
2014-01-09,15.79,15.7975,15.46,15.6675,14.2722,6438000,0.0,0.0,0.0
2014-01-10,15.7525,15.8175,15.51,15.7825,14.377,6004400,0.0,0.0,0.0
2014-01-13,15.675,15.805,15.08,15.18,13.8281,7867600,0.0,0.0,0.0
2014-01-14,15.3125,15.685,15.235,15.6575,14.2631,5927200,0.0,0.0,0.0
2014-01-15,15.7675,15.985,15.75,15.915,14.4977,6465200,0.0,0.0,0.0
2014-01-16,15.8175,15.87,15.7,15.8475,14.4362,4487200,0.0,0.0,0.0
2014-01-17,15.7725,15.855,15.5675,15.6375,14.2449,5635200,0.0,0.0,0.0
2014-01-21,15.925,15.9325,15.4925,15.7875,14.3815,5264800,0.0,0.0,0.0
2014-01-22,15.8675,15.8825,15.715,15.815,14.4066,5734000,0.0,0.0,0.0
2014-01-23,15.58,15.5825,15.1775,15.4275,14.0536,8795600,0.0,0.0,0.0
2014-01-24,15.1225,15.135,14.4275,14.4275,13.1426,15620400,0.0,0.0,0.0
2014-01-27,14.485,14.585,14.005,14.22,12.9536,14215600,0.0,0.0,0.0
2014-01-28,14.255,14.5275,14.245,14.48,13.1905,7050400,0.0,0.0,0.0
2014-01-29,14.1275,14.3475,13.945,14.0475,12.7965,8257200,0.0,0.0,0.0
2014-01-30,14.41,14.635,14.275,14.5075,13.2155,9108800,0.0,0.0,0.0
2014-01-31,13.9725,14.515,13.9425,14.2325,12.965,9179600,0.0,0.0,0.0
2014-02-03,14.1875,14.285,13.1975,13.2775,12.0951,21674800,0.0,0.0,0.0
2014-02-04,13.46,13.655,13.315,13.555,12.3478,13081600,0.0,0.0,0.0
2014-02-05,13.4075,13.595,13.17,13.4925,12.2909,7779600,0.0,0.0,0.0
2014-02-06,13.6025,14.0325,13.6025,14.0225,12.7737,7724400,0.0,0.0,0.0
2014-02-07,14.23,14.6,14.0975,14.565,13.2679,12381600,0.0,0.0,0.0
2014-02-10,14.5625,14.65,14.4425,14.6275,13.3248,7862400,0.0,0.0,0.0
2014-02-11,14.69,15.23,14.6525,15.11,13.7644,7558800,0.0,0.0,0.0
2014-02-12,15.1875,15.325,15.0525,15.1575,13.8076,7734800,0.0,0.0,0.0
2014-02-13,14.8375,15.42,14.8225,15.375,14.0058,12613200,0.0,0.0,0.0
2014-02-14,15.34,15.71,15.2875,15.6225,14.2312,9141600,0.0,0.0,0.0
2014-02-18,15.66,15.745,15.535,15.6775,14.2813,5552000,0.0,0.0,0.0
2014-02-19,15.5575,15.8625,15.33,15.375,14.0058,13062000,0.0,0.0,0.0
2014-02-20,15.4225,15.7425,15.2675,15.635,14.2426,10671600,0.0,0.0,0.0
2014-02-21,15.7325,15.8375,15.5575,15.59,14.2016,4687200,0.0,0.0,0.0
2014-02-24,15.685,16.1575,15.665,15.8075,14.3997,10546800,0.0,0.0,0.0
2014-02-25,15.8775,16.0125,15.6675,15.81,14.402,7128000,0.0,0.0,0.0
2014-02-26,15.9,16.0125,15.6875,15.8225,14.4134,4834800,0.0,0.0,0.0
2014-02-27,15.7525,16.0775,15.71,16.0775,14.6457,9280800,0.0,0.0,0.0
2014-02-28,16.0625,16.4125,15.87,16.1975,14.755,11879200,0.0,0.0,0.0
2014-03-03,15.7675,15.9675,15.5275,15.84,14.4294,14517200,0.0,0.0,0.0
2014-03-04,16.3225,16.6175,16.3075,16.5475,15.0738,7664800,0.0,0.0,0.0
2014-03-05,16.5575,16.6475,16.485,16.5325,15.0602,6802000,0.0,0.0,0.0
2014-03-06,16.6875,16.79,16.6025,16.6775,15.1923,6210000,0.0,0.0,0.0
2014-03-07,16.8625,16.8825,16.475,16.6825,15.1968,10561200,0.0,0.0,0.0
2014-03-10,16.6075,16.685,16.3875,16.665,15.1809,3594400,0.0,0.0,0.0
2014-03-11,16.7525,16.8125,16.31,16.42,14.9577,10941600,0.0,0.0,0.0
2014-03-12,16.19,16.4475,16.0675,16.43,14.9668,5320800,0.0,0.0,0.0
2014-03-13,16.5825,16.6175,15.745,15.9,14.484,7755200,0.0,0.0,0.0
2014-03-14,15.7925,16.03,15.685,15.7275,14.3269,9347600,0.0,0.0,0.0
2014-03-17,15.975,16.2775,15.9625,16.16,14.7209,5725600,0.0,0.0,0.0
2014-03-18,16.2575,16.575,16.22,16.5125,15.042,6560800,0.0,0.0,0.0
2014-03-19,16.515,16.585,15.9325,16.2425,14.796,9406400,0.0,0.0,0.0
2014-03-20,16.1375,16.5625,16.055,16.5275,15.0556,7272800,0.0,0.0,0.0
2014-03-21,16.7375,16.86,16.2925,16.33,14.8757,6010400,0.0,0.0,0.0
2014-03-24,16.5175,16.565,15.92,16.125,14.689,5649600,0.0,0.0,0.0
2014-03-25,16.365,16.5225,16.0925,16.365,14.9076,4663200,0.0,0.0,0.0
2014-03-26,16.555,16.625,15.995,15.9975,14.5728,6104800,0.0,0.0,0.0
2014-03-27,15.9475,16.0975,15.725,15.92,14.5022,6171200,0.0,0.0,0.0
2014-03-28,16.0325,16.37,16.005,16.13,14.6935,4215600,0.0,0.0,0.0
2014-03-31,16.44,16.6025,16.3925,16.53,15.0579,4538000,0.0,0.0,0.0
2014-04-01,16.6975,16.8825,16.6475,16.8525,15.3517,4354800,0.0,0.0,0.0
2014-04-02,16.93,17.0925,16.8325,17.02,15.5043,4244400,0.0,0.0,0.0
2014-04-03,17.1125,17.12,16.805,16.95,15.4405,3248800,0.0,0.0,0.0
2014-04-04,17.235,17.2475,16.27,16.3625,14.9053,7689600,0.0,0.0,0.0
2014-04-07,16.23,16.3125,15.715,15.8025,14.3952,8202800,0.0,0.0,0.0
2014-04-08,15.7975,16.0825,15.62,16.005,14.5797,6736000,0.0,0.0,0.0
2014-04-09,16.13,16.5325,16.0,16.5275,15.0556,5480400,0.0,0.0,0.0
2014-04-10,16.51,16.5375,15.42,15.48,14.1014,7940000,0.0,0.0,0.0
2014-04-11,15.225,15.5375,15.01,15.055,13.7143,6743200,0.0,0.0,0.0
2014-04-14,15.4125,15.515,15.045,15.4175,14.0445,6520000,0.0,0.0,0.0
2014-04-15,15.5125,15.76,15.05,15.7275,14.3269,9829200,0.0,0.0,0.0
2014-04-16,16.0425,16.2225,15.845,16.2075,14.7641,6716400,0.0,0.0,0.0
2014-04-17,16.16,16.415,16.0675,16.275,14.8256,5137600,0.0,0.0,0.0
2014-04-21,16.2875,16.465,16.2325,16.46,14.9941,3591200,0.0,0.0,0.0
2014-04-22,16.495,16.81,16.4775,16.66,15.1763,6145200,0.0,0.0,0.0
2014-04-23,16.65,16.6825,16.5225,16.5675,15.0921,3158000,0.0,0.0,0.0
2014-04-24,16.8075,16.8075,16.4275,16.665,15.1809,5153200,0.0,0.0,0.0
2014-04-25,16.48,16.525,16.135,16.25,14.8028,4324800,0.0,0.0,0.0
2014-04-28,16.4425,16.61,15.905,16.4075,14.9463,7545200,0.0,0.0,0.0
2014-04-29,16.5625,16.7,16.45,16.6225,15.1422,3984800,0.0,0.0,0.0
2014-04-30,16.55,16.825,16.4775,16.7975,15.3016,4364000,0.0,0.0,0.0
2014-05-01,16.7625,16.915,16.625,16.785,15.2902,4585600,0.0,0.0,0.0
2014-05-02,16.78,16.995,16.6375,16.7175,15.2287,4550400,0.0,0.0,0.0
2014-05-05,16.4675,16.8325,16.3275,16.8075,15.3107,3796800,0.0,0.0,0.0
2014-05-06,16.6775,16.7225,16.3575,16.3825,14.9235,5472400,0.0,0.0,0.0
2014-05-07,16.5425,16.67,16.1625,16.66,15.1763,4628000,0.0,0.0,0.0
2014-05-08,16.585,16.9525,16.4425,16.6025,15.1239,3796400,0.0,0.0,0.0
2014-05-09,16.5875,16.6875,16.375,16.67,15.1854,6406400,0.0,0.0,0.0
2014-05-12,16.8975,17.1775,16.8775,17.1425,15.6159,6417200,0.0,0.0,0.0
2014-05-13,17.205,17.3275,17.15,17.1925,15.6614,3362800,0.0,0.0,0.0
2014-05-14,17.16,17.1775,16.88,16.96,15.4496,2701200,0.0,0.0,0.0
2014-05-15,16.8275,16.8625,16.2625,16.49,15.0215,8344400,0.0,0.0,0.0
2014-05-16,16.535,16.6925,16.3275,16.69,15.2037,3570000,0.0,0.0,0.0
2014-05-19,16.5875,16.8975,16.5325,16.855,15.354,3617600,0.0,0.0,0.0
2014-05-20,16.825,16.83,16.4075,16.5325,15.0602,5090800,0.0,0.0,0.0
2014-05-21,16.6725,16.975,16.6675,16.945,15.4359,4451200,0.0,0.0,0.0
2014-05-22,16.965,17.1775,16.885,17.0775,15.5566,2360800,0.0,0.0,0.0
2014-05-23,17.1225,17.3175,17.0975,17.295,15.7548,5000800,0.0,0.0,0.0
2014-05-27,17.475,17.6125,17.455,17.5975,16.0303,2926800,0.0,0.0,0.0
2014-05-28,17.59,17.6825,17.475,17.55,15.9871,3287200,0.0,0.0,0.0
2014-05-29,17.69,17.835,17.5475,17.835,16.2467,3438000,0.0,0.0,0.0
2014-05-30,17.7825,17.945,17.7325,17.88,16.2877,4064000,0.0,0.0,0.0
2014-06-02,17.9875,18.0,17.715,17.97,16.3697,2597200,0.0,0.0,0.0
2014-06-03,17.8375,17.9725,17.795,17.945,16.3469,2091200,0.0,0.0,0.0
2014-06-04,17.835,18.085,17.7975,18.03,16.4243,4719200,0.0,0.0,0.0
2014-06-05,18.1075,18.4625,17.92,18.4125,16.7728,4975200,0.0,0.0,0.0
2014-06-06,18.535,18.6825,18.5025,18.665,17.0028,2629600,0.0,0.0,0.0
2014-06-09,18.665,18.8675,18.615,18.7325,17.0643,6100800,0.0,0.0,0.0
2014-06-10,18.6525,18.73,18.54,18.73,17.062,3623200,0.0,0.0,0.0
2014-06-11,18.545,18.595,18.4125,18.5525,16.9003,5716400,0.0,0.0,0.0
2014-06-12,18.465,18.5075,18.02,18.1375,16.5222,7804400,0.0,0.0,0.0
