Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2014-06-16,177.69,178.41,177.5,178.07,146.238,756700,0.0,0.0,0.0
2014-06-17,177.83,178.68,177.63,178.54,146.6239,2934400,0.0,0.0,0.0
2014-06-18,178.59,179.97,178.17,179.87,147.7162,501900,0.0,0.0,0.0
2014-06-19,180.04,180.21,179.51,180.09,147.8969,746900,0.0,0.0,0.0
2014-06-20,180.51,180.57,180.25,180.45,148.1925,830300,0.0,0.0,0.0
2014-06-23,179.7,179.73,179.27,179.56,148.1257,737700,0.809,0.0,0.0
2014-06-24,179.29,180.14,178.31,178.5,147.2513,391700,0.0,0.0,0.0
2014-06-25,178.14,179.49,178.13,179.26,147.8782,586000,0.0,0.0,0.0
2014-06-26,179.36,179.38,177.98,179.17,147.804,676800,0.0,0.0,0.0
2014-06-27,178.79,179.56,178.69,179.48,148.0597,1032300,0.0,0.0,0.0
2014-06-30,179.43,179.82,179.28,179.43,148.0184,1261200,0.0,0.0,0.0
2014-07-01,179.88,181.19,179.83,180.69,149.0578,1199000,0.0,0.0,0.0
2014-07-02,180.67,181.03,180.57,180.82,149.1651,511500,0.0,0.0,0.0
2014-07-03,181.31,181.78,181.2,181.73,149.9158,327900,0.0,0.0,0.0
2014-07-07,181.38,181.5,180.84,181.14,149.4291,1151800,0.0,0.0,0.0
2014-07-08,180.77,180.82,179.5,179.97,148.464,749400,0.0,0.0,0.0
2014-07-09,180.36,180.88,180.0,180.72,149.0826,930300,0.0,0.0,0.0
2014-07-10,179.01,180.47,178.84,180.03,148.5135,614600,0.0,0.0,0.0
2014-07-11,179.94,180.36,179.51,180.27,148.7114,520400,0.0,0.0,0.0
2014-07-14,181.2,181.41,181.02,181.16,149.4456,493100,0.0,0.0,0.0
2014-07-15,181.25,181.63,180.06,180.85,149.1898,1207000,0.0,0.0,0.0
2014-07-16,181.65,181.76,181.01,181.54,149.7591,539400,0.0,0.0,0.0
2014-07-17,180.96,181.62,179.19,179.41,148.002,1103900,0.0,0.0,0.0
2014-07-18,180.02,181.44,179.94,181.3,149.5611,571500,0.0,0.0,0.0
2014-07-21,180.71,181.08,180.13,180.91,149.2393,866000,0.0,0.0,0.0
2014-07-22,181.58,182.04,181.42,181.72,149.9075,1509500,0.0,0.0,0.0
2014-07-23,182.0,182.32,181.64,182.15,150.2623,750900,0.0,0.0,0.0
2014-07-24,182.36,182.5,181.97,182.15,150.2623,535800,0.0,0.0,0.0
2014-07-25,181.65,181.77,180.94,181.28,149.5446,635700,0.0,0.0,0.0
2014-07-28,181.35,181.6,180.28,181.36,149.6106,485700,0.0,0.0,0.0
2014-07-29,181.7,181.89,180.57,180.59,148.9753,639000,0.0,0.0,0.0
2014-07-30,181.22,181.44,179.86,180.59,148.9753,1128500,0.0,0.0,0.0
2014-07-31,179.35,179.5,176.96,176.96,145.9809,2430500,0.0,0.0,0.0
2014-08-01,176.52,177.62,175.65,176.53,145.6261,3398000,0.0,0.0,0.0
2014-08-04,176.81,178.11,176.07,177.77,146.6491,2212000,0.0,0.0,0.0
2014-08-05,177.04,177.48,175.4,175.97,145.1641,1251300,0.0,0.0,0.0
2014-08-06,175.2,176.82,175.18,176.08,145.2549,1185800,0.0,0.0,0.0
2014-08-07,176.9,177.04,174.7,175.13,144.4713,1527100,0.0,0.0,0.0
2014-08-08,175.49,177.27,175.1,177.16,146.1459,1209900,0.0,0.0,0.0
2014-08-11,177.87,178.47,177.61,177.66,146.5584,1191200,0.0,0.0,0.0
2014-08-12,177.47,177.99,176.9,177.45,146.385,513900,0.0,0.0,0.0
2014-08-13,178.15,178.83,177.87,178.7,147.4162,781600,0.0,0.0,0.0
2014-08-14,178.92,179.48,178.77,179.48,148.0597,842000,0.0,0.0,0.0
2014-08-15,180.15,180.3,178.18,179.43,148.0184,1694300,0.0,0.0,0.0
2014-08-18,180.46,181.03,180.34,180.92,149.2476,1039100,0.0,0.0,0.0
2014-08-19,181.4,182.03,181.23,181.88,150.0396,583000,0.0,0.0,0.0
2014-08-20,181.66,182.61,181.65,182.38,150.452,1507800,0.0,0.0,0.0
2014-08-21,182.58,183.17,182.42,182.9,150.881,756600,0.0,0.0,0.0
2014-08-22,182.8,183.09,182.24,182.61,150.6418,656500,0.0,0.0,0.0
2014-08-25,183.54,183.86,183.27,183.56,151.4254,1097200,0.0,0.0,0.0
2014-08-26,183.72,184.17,183.65,183.71,151.5492,749500,0.0,0.0,0.0
2014-08-27,183.81,183.9,183.34,183.68,151.5244,602600,0.0,0.0,0.0
2014-08-28,183.02,183.62,182.85,183.54,151.409,447700,0.0,0.0,0.0
2014-08-29,183.83,184.06,183.23,183.99,151.7802,617200,0.0,0.0,0.0
2014-09-02,184.3,184.3,183.27,183.94,151.7389,553800,0.0,0.0,0.0
2014-09-03,184.65,184.68,183.59,183.86,151.673,627600,0.0,0.0,0.0
2014-09-04,184.12,184.82,183.1,183.56,151.4254,536700,0.0,0.0,0.0
2014-09-05,183.53,184.47,182.88,184.44,152.1514,502300,0.0,0.0,0.0
2014-09-08,184.24,184.46,183.4,183.97,151.7636,635900,0.0,0.0,0.0
2014-09-09,183.79,183.88,182.41,182.78,150.782,515300,0.0,0.0,0.0
2014-09-10,182.89,183.55,182.27,183.5,151.376,849800,0.0,0.0,0.0
2014-09-11,182.75,183.7,182.61,183.67,151.5162,525700,0.0,0.0,0.0
2014-09-12,183.49,183.51,182.08,182.58,150.617,724000,0.0,0.0,0.0
2014-09-15,182.64,182.74,181.89,182.46,150.5181,1021700,0.0,0.0,0.0
2014-09-16,182.11,184.12,182.0,183.82,151.64,565100,0.0,0.0,0.0
2014-09-17,184.11,184.92,183.2,184.08,151.8544,975000,0.0,0.0,0.0
2014-09-18,184.65,185.06,184.43,185.04,152.6463,740000,0.0,0.0,0.0
2014-09-19,185.64,185.84,184.58,184.86,152.4979,964000,0.0,0.0,0.0
2014-09-22,183.7,183.74,182.23,182.56,151.3176,836700,0.876,0.0,0.0
2014-09-23,181.95,182.7,181.51,181.53,150.4639,752200,0.0,0.0,0.0
2014-09-24,181.62,183.07,181.12,182.99,151.674,968500,0.0,0.0,0.0
2014-09-25,182.5,182.52,179.99,180.05,149.2372,1603000,0.0,0.0,0.0
2014-09-26,180.36,181.88,180.13,181.5,150.4389,916900,0.0,0.0,0.0
2014-09-29,179.93,181.45,179.77,181.14,150.1406,1482800,0.0,0.0,0.0
2014-09-30,181.3,181.81,180.29,180.59,149.6847,767700,0.0,0.0,0.0
2014-10-01,180.34,180.42,177.81,178.22,147.7203,2380200,0.0,0.0,0.0
2014-10-02,178.05,178.83,176.4,178.21,147.712,1263800,0.0,0.0,0.0
2014-10-03,179.48,180.55,178.88,180.2,149.3614,1217400,0.0,0.0,0.0
2014-10-06,180.94,181.18,179.36,179.98,149.1791,1307000,0.0,0.0,0.0
2014-10-07,179.05,179.45,177.2,177.22,146.8914,930600,0.0,0.0,0.0
2014-10-08,177.33,180.54,176.38,180.32,149.461,1897500,0.0,0.0,0.0
2014-10-09,180.0,180.22,176.6,176.68,146.4438,1428600,0.0,0.0,0.0
2014-10-10,176.65,177.55,174.66,174.7,144.8027,2469900,0.0,0.0,0.0
2014-10-13,174.63,175.25,171.73,171.83,142.4238,2109200,0.0,0.0,0.0
2014-10-14,172.73,174.02,171.5,172.11,142.6559,2431300,0.0,0.0,0.0
2014-10-15,169.8,171.3,166.85,170.83,141.595,5460300,0.0,0.0,0.0
2014-10-16,167.82,171.95,167.68,170.72,141.5038,4452600,0.0,0.0,0.0
2014-10-17,172.73,173.98,172.04,172.83,143.2527,2259400,0.0,0.0,0.0
2014-10-20,172.53,174.6,172.45,174.53,144.6618,1379400,0.0,0.0,0.0
2014-10-21,175.78,178.04,175.59,177.92,147.4716,2884200,0.0,0.0,0.0
2014-10-22,178.29,178.72,176.61,176.71,146.4687,2374200,0.0,0.0,0.0
2014-10-23,178.45,179.85,178.17,178.74,148.1513,1812400,0.0,0.0,0.0
2014-10-24,179.03,180.17,178.36,180.08,149.262,1152600,0.0,0.0,0.0
2014-10-27,179.51,180.13,178.87,179.85,149.0714,1476000,0.0,0.0,0.0
2014-10-28,180.49,181.94,180.4,181.92,150.7871,1330000,0.0,0.0,0.0
2014-10-29,182.03,182.58,180.47,181.71,150.613,1600700,0.0,0.0,0.0
2014-10-30,181.17,183.33,181.05,182.86,151.5662,1588900,0.0,0.0,0.0
2014-10-31,185.02,185.05,184.1,184.93,153.282,1946100,0.0,0.0,0.0
2014-11-03,185.2,185.62,184.6,185.04,153.3731,2270000,0.0,0.0,0.0
2014-11-04,184.56,184.85,183.45,184.38,152.8261,1639400,0.0,0.0,0.0
2014-11-05,185.74,185.78,184.74,185.59,153.829,1826500,0.0,0.0,0.0
2014-11-06,185.57,186.38,184.9,186.34,154.4507,1758600,0.0,0.0,0.0
2014-11-07,186.34,186.68,185.8,186.5,154.5833,1396400,0.0,0.0,0.0
2014-11-10,186.48,187.1,186.27,187.06,155.0474,1876400,0.0,0.0,0.0
2014-11-11,187.14,187.34,186.78,187.24,155.1966,1031600,0.0,0.0,0.0
2014-11-12,186.49,187.28,186.46,187.09,155.0723,2742900,0.0,0.0,0.0
2014-11-13,187.24,187.84,186.38,187.26,155.2132,1163600,0.0,0.0,0.0
2014-11-14,187.19,187.53,186.85,187.33,155.2713,1464500,0.0,0.0,0.0
2014-11-17,186.93,187.59,186.76,187.43,155.3541,584600,0.0,0.0,0.0
2014-11-18,187.48,188.82,187.48,188.51,156.2493,1252600,0.0,0.0,0.0
2014-11-19,188.25,188.48,187.37,188.17,155.9676,1880800,0.0,0.0,0.0
2014-11-20,187.29,188.64,187.29,188.51,156.2493,866800,0.0,0.0,0.0
2014-11-21,190.43,190.48,188.95,189.57,157.1279,1586200,0.0,0.0,0.0
2014-11-24,190.02,190.21,189.77,190.06,157.534,1365900,0.0,0.0,0.0
2014-11-25,190.34,190.56,189.66,190.0,157.4843,1736700,0.0,0.0,0.0
2014-11-26,190.1,190.52,189.88,190.44,157.849,824400,0.0,0.0,0.0
2014-11-28,190.3,190.63,189.76,190.03,157.5091,430200,0.0,0.0,0.0
2014-12-01,189.29,189.39,188.36,188.73,156.4317,2083600,0.0,0.0,0.0
2014-12-02,188.71,190.13,188.71,189.92,157.418,1446800,0.0,0.0,0.0
2014-12-03,190.1,190.88,189.97,190.65,158.0231,2240100,0.0,0.0,0.0
2014-12-04,190.35,190.99,189.57,190.46,157.8656,1573000,0.0,0.0,0.0
2014-12-05,190.65,191.19,190.35,190.8,158.1474,2215900,0.0,0.0,0.0
2014-12-08,190.35,190.83,188.85,189.5,157.0699,1527800,0.0,0.0,0.0
2014-12-09,187.43,189.47,186.98,189.35,156.9456,1763100,0.0,0.0,0.0
2014-12-10,188.86,188.86,186.1,186.38,154.4838,1749800,0.0,0.0,0.0
2014-12-11,186.98,189.07,186.81,187.25,155.2049,1972600,0.0,0.0,0.0
2014-12-12,186.0,186.9,184.17,184.21,152.6852,2614400,0.0,0.0,0.0
2014-12-15,185.26,185.72,182.27,182.93,151.6242,2801400,0.0,0.0,0.0
2014-12-16,182.1,185.54,181.44,181.52,150.4556,3837500,0.0,0.0,0.0
2014-12-17,181.97,185.55,181.84,185.18,153.4891,5588600,0.0,0.0,0.0
2014-12-18,186.74,188.58,186.0,188.55,156.2824,3820200,0.0,0.0,0.0
2014-12-19,189.29,190.13,188.59,189.42,157.0035,1800800,0.0,0.0,0.0
2014-12-22,189.57,190.26,189.34,190.26,157.6998,3005800,0.0,0.0,0.0
2014-12-23,190.94,190.97,190.3,190.55,157.9402,1926800,0.0,0.0,0.0
2014-12-24,190.81,191.05,190.5,190.53,157.9236,952700,0.0,0.0,0.0
2014-12-26,191.06,191.52,190.99,191.15,158.4375,650300,0.0,0.0,0.0
2014-12-29,190.97,191.63,190.9,191.42,158.6613,878600,0.0,0.0,0.0
2014-12-30,190.95,191.09,190.3,190.38,157.7993,3224500,0.0,0.0,0.0
2014-12-31,190.75,190.91,188.38,188.4,156.1581,1366000,0.0,0.0,0.0
2015-01-02,189.29,189.72,187.26,188.4,156.1581,1865000,0.0,0.0,0.0
2015-01-05,187.26,187.41,184.66,185.09,153.4146,2734700,0.0,0.0,0.0
2015-01-06,185.37,185.88,182.36,183.27,151.9061,2245300,0.0,0.0,0.0
2015-01-07,184.73,185.91,184.23,185.56,153.8041,2305600,0.0,0.0,0.0
2015-01-08,187.13,189.05,187.07,188.82,156.5063,1740600,0.0,0.0,0.0
2015-01-09,189.3,189.34,186.65,187.23,155.1884,2525200,0.0,0.0,0.0
2015-01-12,187.46,187.6,185.19,185.84,154.0363,1847500,0.0,0.0,0.0
2015-01-13,187.22,188.41,183.9,185.35,153.6301,2158500,0.0,0.0,0.0
2015-01-14,183.1,184.4,182.11,184.26,152.7266,5216300,0.0,0.0,0.0
2015-01-15,184.88,185.25,182.4,182.54,151.3009,1940700,0.0,0.0,0.0
2015-01-16,182.31,185.08,182.09,184.8,153.1742,1472800,0.0,0.0,0.0
2015-01-20,185.62,185.9,183.58,185.26,153.5555,1637600,0.0,0.0,0.0
2015-01-21,184.77,186.74,184.3,186.23,154.3595,1586500,0.0,0.0,0.0
2015-01-22,187.09,189.15,185.6,189.08,156.7218,6074900,0.0,0.0,0.0
2015-01-23,188.72,189.02,187.79,188.04,155.8597,3109800,0.0,0.0,0.0
2015-01-26,187.79,188.51,186.93,188.41,156.1664,2018000,0.0,0.0,0.0
2015-01-27,186.14,187.18,185.02,185.94,154.1191,1979100,0.0,0.0,0.0
2015-01-28,187.27,187.32,183.35,183.49,152.0884,2530800,0.0,0.0,0.0
2015-01-29,183.74,185.53,182.21,185.27,153.5638,4338200,0.0,0.0,0.0
2015-01-30,183.96,185.38,182.63,182.99,151.674,2302500,0.0,0.0,0.0
2015-02-02,183.5,185.26,181.47,185.09,153.4146,3397800,0.0,0.0,0.0
2015-02-03,186.13,187.86,185.79,187.79,155.6525,1435000,0.0,0.0,0.0
2015-02-04,187.03,188.35,186.65,187.15,155.1221,1861200,0.0,0.0,0.0
2015-02-05,187.89,189.19,187.85,189.05,156.6969,1033800,0.0,0.0,0.0
2015-02-06,189.49,190.05,187.94,188.52,156.2576,1454700,0.0,0.0,0.0
2015-02-09,187.81,188.59,187.22,187.66,155.5448,2289300,0.0,0.0,0.0
2015-02-10,188.82,189.93,187.85,189.66,157.2025,1798000,0.0,0.0,0.0
2015-02-11,189.51,190.23,188.78,189.79,157.3102,1744400,0.0,0.0,0.0
2015-02-12,190.7,191.65,190.47,191.55,158.7691,2008500,0.0,0.0,0.0
2015-02-13,191.72,192.44,191.46,192.39,159.4653,1073100,0.0,0.0,0.0
2015-02-17,192.07,192.88,191.79,192.7,159.7223,1700400,0.0,0.0,0.0
2015-02-18,192.28,192.78,192.0,192.74,159.7554,1863000,0.0,0.0,0.0
2015-02-19,192.09,192.97,191.89,192.61,159.6477,1017600,0.0,0.0,0.0
2015-02-20,192.13,193.82,191.45,193.78,160.6174,1374000,0.0,0.0,0.0
2015-02-23,193.49,193.73,193.03,193.73,160.5759,1497700,0.0,0.0,0.0
2015-02-24,193.69,194.49,193.43,194.3,161.0484,1244200,0.0,0.0,0.0
2015-02-25,194.14,194.65,193.71,194.09,160.8744,1983600,0.0,0.0,0.0
2015-02-26,193.99,194.15,193.21,193.87,160.6921,994200,0.0,0.0,0.0
2015-02-27,193.77,194.05,193.19,193.2,160.1367,966600,0.0,0.0,0.0
2015-03-02,193.31,194.47,193.3,194.47,161.1893,1016600,0.0,0.0,0.0
2015-03-03,193.96,194.02,192.69,193.64,160.5014,1388100,0.0,0.0,0.0
2015-03-04,193.0,193.05,191.73,192.83,159.8301,1497500,0.0,0.0,0.0
2015-03-05,193.15,193.33,192.48,193.04,160.0041,1135800,0.0,0.0,0.0
2015-03-06,192.0,192.55,189.94,190.31,157.7413,1815600,0.0,0.0,0.0
2015-03-09,190.52,191.47,190.42,191.12,158.4126,1132000,0.0,0.0,0.0
2015-03-10,189.57,189.63,187.97,187.98,155.81,2390500,0.0,0.0,0.0
2015-03-11,188.26,188.47,187.47,187.54,155.4453,1857500,0.0,0.0,0.0
2015-03-12,188.21,190.0,188.2,189.96,157.4512,2646900,0.0,0.0,0.0
2015-03-13,189.68,189.79,187.62,188.8,156.4897,1792200,0.0,0.0,0.0
2015-03-16,189.59,191.38,189.55,191.38,158.6282,1054700,0.0,0.0,0.0
2015-03-17,190.48,191.13,189.83,190.73,158.0894,1460900,0.0,0.0,0.0
2015-03-18,190.17,193.76,189.49,193.0,159.9709,2287400,0.0,0.0,0.0
2015-03-19,192.56,192.85,191.75,192.11,159.2332,1372000,0.0,0.0,0.0
2015-03-20,193.19,194.39,193.13,193.85,160.6755,1350100,0.0,0.0,0.0
2015-03-23,192.85,193.49,192.49,192.52,160.3872,707100,0.984,0.0,0.0
2015-03-24,192.38,192.85,191.33,191.4,159.4541,1587700,0.0,0.0,0.0
2015-03-25,191.64,191.87,188.57,188.61,157.1298,1216700,0.0,0.0,0.0
2015-03-26,187.88,189.15,187.15,188.14,156.7382,1906200,0.0,0.0,0.0
2015-03-27,188.04,188.78,187.83,188.53,157.0632,1837000,0.0,0.0,0.0
2015-03-30,189.75,191.19,189.72,190.88,159.0209,1414700,0.0,0.0,0.0
2015-03-31,189.98,191.78,189.17,189.2,157.6214,2765200,0.0,0.0,0.0
2015-04-01,189.17,189.17,187.47,188.59,157.1131,3379900,0.0,0.0,0.0
2015-04-02,188.47,189.69,188.27,189.15,157.5797,1803500,0.0,0.0,0.0
2015-04-06,188.23,191.04,188.09,190.48,158.6877,1242500,0.0,0.0,0.0
2015-04-07,190.48,191.33,189.97,189.97,158.2628,1372300,0.0,0.0,0.0
2015-04-08,190.24,191.06,189.81,190.66,158.8377,1412100,0.0,0.0,0.0
2015-04-09,190.45,191.71,189.96,191.49,159.5291,794800,0.0,0.0,0.0
2015-04-10,191.74,192.57,191.54,192.54,160.4039,1056900,0.0,0.0,0.0
2015-04-13,192.36,193.04,191.6,191.67,159.679,1227800,0.0,0.0,0.0
2015-04-14,191.42,192.22,190.77,192.02,159.9707,2647800,0.0,0.0,0.0
2015-04-15,192.54,193.42,192.45,192.9,160.7037,934900,0.0,0.0,0.0
2015-04-16,192.55,193.37,192.3,192.83,160.6455,823300,0.0,0.0,0.0
2015-04-17,191.53,191.77,189.75,190.59,158.7793,2059300,0.0,0.0,0.0
2015-04-20,191.67,192.7,191.55,192.33,160.2289,1430300,0.0,0.0,0.0
2015-04-21,193.11,193.26,191.8,192.14,160.0706,1089500,0.0,0.0,0.0
2015-04-22,192.49,193.28,191.5,193.09,160.8621,1125400,0.0,0.0,0.0
2015-04-23,192.65,194.26,192.5,193.59,161.2786,956400,0.0,0.0,0.0
2015-04-24,194.02,194.29,193.52,193.98,161.6035,978300,0.0,0.0,0.0
2015-04-27,194.63,194.74,193.0,193.21,160.962,898200,0.0,0.0,0.0
2015-04-28,193.17,193.85,191.94,193.81,161.4619,1103800,0.0,0.0,0.0
2015-04-29,192.81,193.66,192.14,193.02,160.8037,1408900,0.0,0.0,0.0
2015-04-30,192.4,192.8,190.32,191.1,159.2042,2506100,0.0,0.0,0.0
2015-05-01,191.96,193.18,191.85,193.1,160.8704,1921200,0.0,0.0,0.0
2015-05-04,193.64,194.31,193.5,193.7,161.3703,1060000,0.0,0.0,0.0
2015-05-05,193.4,193.8,191.33,191.44,159.4875,1138300,0.0,0.0,0.0
2015-05-06,192.09,192.39,189.53,190.67,158.8459,1588100,0.0,0.0,0.0
2015-05-07,190.59,191.9,190.24,191.44,159.4875,1320700,0.0,0.0,0.0
2015-05-08,193.3,194.18,193.23,193.95,161.5785,1322900,0.0,0.0,0.0
2015-05-11,193.93,194.2,192.96,193.02,160.8037,1090100,0.0,0.0,0.0
2015-05-12,192.15,193.07,191.23,192.46,160.3372,1852700,0.0,0.0,0.0
2015-05-13,192.96,193.61,192.26,192.52,160.3872,589000,0.0,0.0,0.0
2015-05-14,193.64,194.6,193.33,194.53,162.0617,902300,0.0,0.0,0.0
2015-05-15,194.68,194.88,194.22,194.73,162.2284,719000,0.0,0.0,0.0
2015-05-18,194.63,195.62,194.48,195.33,162.7282,984500,0.0,0.0,0.0
2015-05-19,195.44,195.77,194.96,195.23,162.6448,980400,0.0,0.0,0.0
2015-05-20,195.37,195.95,194.8,195.1,162.5366,3401300,0.0,0.0,0.0
2015-05-21,195.05,195.93,194.83,195.69,163.0281,756200,0.0,0.0,0.0
2015-05-22,195.31,195.75,195.19,195.26,162.6698,831600,0.0,0.0,0.0
2015-05-26,194.73,194.77,192.7,193.16,160.9204,1235300,0.0,0.0,0.0
2015-05-27,193.66,195.24,193.3,194.94,162.4033,1420100,0.0,0.0,0.0
2015-05-28,194.66,194.87,194.0,194.76,162.2534,1114500,0.0,0.0,0.0
2015-05-29,194.67,194.72,193.25,193.49,161.1953,1530900,0.0,0.0,0.0
2015-06-01,194.23,194.64,193.09,193.94,161.5702,1157400,0.0,0.0,0.0
2015-06-02,193.43,194.5,192.75,193.74,161.4035,1094400,0.0,0.0,0.0
2015-06-03,194.31,194.93,193.74,194.27,161.8451,1213800,0.0,0.0,0.0
2015-06-04,193.52,194.13,192.28,192.69,160.5288,1383400,0.0,0.0,0.0
2015-06-05,192.48,193.02,191.58,192.3,160.2039,1567800,0.0,0.0,0.0
2015-06-08,192.17,192.32,191.02,191.11,159.2126,1130100,0.0,0.0,0.0
2015-06-09,191.1,191.65,190.37,191.06,159.1709,1466100,0.0,0.0,0.0
2015-06-10,191.96,193.78,191.88,193.33,161.062,1247700,0.0,0.0,0.0
2015-06-11,193.95,194.37,193.63,193.93,161.5619,724700,0.0,0.0,0.0
2015-06-12,193.01,193.22,192.21,192.51,160.3789,2147700,0.0,0.0,0.0
2015-06-15,191.22,191.97,190.47,191.62,159.6374,1392600,0.0,0.0,0.0
2015-06-16,191.5,192.81,191.34,192.74,160.5705,819800,0.0,0.0,0.0
2015-06-17,193.06,193.69,191.95,193.07,160.8454,1170600,0.0,0.0,0.0
2015-06-18,193.61,195.53,193.6,194.98,162.4366,1041600,0.0,0.0,0.0
2015-06-19,194.8,194.85,193.85,193.85,161.4952,691400,0.0,0.0,0.0
2015-06-22,194.37,194.92,194.05,194.27,162.6017,1027000,0.902,0.0,0.0
2015-06-23,194.48,194.76,194.0,194.41,162.7189,1727200,0.0,0.0,0.0
2015-06-24,194.18,194.52,192.99,193.02,161.5554,2160600,0.0,0.0,0.0
2015-06-25,193.51,193.69,192.36,192.42,161.0533,2287600,0.0,0.0,0.0
2015-06-26,192.82,193.07,191.8,192.42,161.0533,1631900,0.0,0.0,0.0
2015-06-29,190.78,191.43,188.26,188.35,157.6467,2746800,0.0,0.0,0.0
2015-06-30,190.18,190.18,188.24,188.84,158.0569,2679400,0.0,0.0,0.0
2015-07-01,190.65,190.75,189.45,190.27,159.2538,2782300,0.0,0.0,0.0
2015-07-02,190.85,191.0,189.68,190.13,159.1366,3087100,0.0,0.0,0.0
2015-07-06,188.72,190.4,188.48,189.58,158.6763,1741100,0.0,0.0,0.0
2015-07-07,189.86,190.9,187.19,190.75,159.6555,3507500,0.0,0.0,0.0
2015-07-08,189.36,189.59,187.31,187.51,156.9437,1874000,0.0,0.0,0.0
2015-07-09,189.9,190.13,187.83,187.85,157.2283,2224900,0.0,0.0,0.0
2015-07-10,190.18,190.71,189.35,190.24,159.2286,1648600,0.0,0.0,0.0
2015-07-13,191.59,192.48,191.58,192.37,161.0114,1026100,0.0,0.0,0.0
2015-07-14,192.37,193.53,192.27,193.22,161.7228,1128900,0.0,0.0,0.0
2015-07-15,193.29,193.73,192.62,193.14,161.6559,1174800,0.0,0.0,0.0
2015-07-16,194.31,194.67,194.05,194.62,162.8947,949500,0.0,0.0,0.0
2015-07-17,194.68,194.92,194.24,194.85,163.0872,872100,0.0,0.0,0.0
2015-07-20,195.09,195.46,194.6,194.94,163.1624,1103500,0.0,0.0,0.0
2015-07-21,194.82,195.05,193.86,194.17,162.518,772400,0.0,0.0,0.0
2015-07-22,193.38,194.16,193.38,193.79,162.2,1193800,0.0,0.0,0.0
2015-07-23,194.0,194.03,192.34,192.68,161.2709,899300,0.0,0.0,0.0
2015-07-24,192.86,192.89,190.36,190.67,159.5886,1589100,0.0,0.0,0.0
2015-07-27,189.78,190.32,189.15,189.59,158.6846,1745600,0.0,0.0,0.0
2015-07-28,190.59,192.1,189.63,191.89,160.6097,931300,0.0,0.0,0.0
2015-07-29,192.07,193.5,191.91,193.25,161.748,2471200,0.0,0.0,0.0
2015-07-30,192.77,193.48,192.02,193.28,161.7731,924400,0.0,0.0,0.0
2015-07-31,193.92,193.92,192.71,192.95,161.4969,1437200,0.0,0.0,0.0
2015-08-03,193.0,193.01,191.33,192.35,160.9947,3081700,0.0,0.0,0.0
2015-08-04,192.35,192.76,191.46,191.97,160.6766,1601700,0.0,0.0,0.0
2015-08-05,193.04,193.75,192.31,192.64,161.2374,1369900,0.0,0.0,0.0
2015-08-06,192.77,192.93,190.39,191.17,160.007,1321200,0.0,0.0,0.0
2015-08-07,190.88,190.99,189.69,190.67,159.5886,1854100,0.0,0.0,0.0
2015-08-10,191.9,193.15,191.9,193.09,161.6141,1346700,0.0,0.0,0.0
2015-08-11,191.64,192.04,190.5,191.32,160.1326,4996300,0.0,0.0,0.0
2015-08-12,189.88,191.76,188.3,191.49,160.2749,3758700,0.0,0.0,0.0
2015-08-13,191.42,192.12,190.77,191.28,160.0992,1155900,0.0,0.0,0.0
2015-08-14,191.12,192.08,190.98,192.02,160.7185,742500,0.0,0.0,0.0
2015-08-17,191.42,193.09,190.86,193.09,161.6141,1926300,0.0,0.0,0.0
2015-08-18,192.84,193.16,192.28,192.5,161.1202,1023800,0.0,0.0,0.0
2015-08-19,191.78,192.55,190.12,190.98,159.848,1771900,0.0,0.0,0.0
2015-08-20,189.36,189.93,186.95,186.97,156.4917,4195700,0.0,0.0,0.0
2015-08-21,185.08,186.03,181.04,181.04,151.5284,6145900,0.0,0.0,0.0
2015-08-24,172.0,179.54,168.08,173.66,145.3514,12325000,0.0,0.0,0.0
2015-08-25,179.16,179.8,171.37,171.55,143.5854,8132200,0.0,0.0,0.0
2015-08-26,176.23,178.51,172.68,178.36,149.2853,7086100,0.0,0.0,0.0
2015-08-27,180.8,182.8,178.94,182.72,152.9345,7168800,0.0,0.0,0.0
2015-08-28,181.97,183.19,181.43,182.72,152.9345,2945000,0.0,0.0,0.0
2015-08-31,181.68,182.54,180.6,181.11,151.587,1923000,0.0,0.0,0.0
2015-09-01,177.11,178.5,174.83,175.58,146.9584,8531800,0.0,0.0,0.0
2015-09-02,178.48,179.13,176.4,179.12,149.9213,2424000,0.0,0.0,0.0
2015-09-03,179.96,181.54,178.71,179.27,150.0468,2420200,0.0,0.0,0.0
2015-09-04,176.88,177.69,175.64,176.49,147.7201,2317700,0.0,0.0,0.0
2015-09-08,179.67,181.15,178.92,181.01,151.5033,2248500,0.0,0.0,0.0
2015-09-09,182.8,182.85,178.17,178.57,149.461,2125500,0.0,0.0,0.0
2015-09-10,178.25,180.78,178.07,179.57,150.298,1774400,0.0,0.0,0.0
2015-09-11,179.09,180.42,178.33,180.32,150.9257,2185000,0.0,0.0,0.0
2015-09-14,180.58,180.58,179.18,179.64,150.3566,905300,0.0,0.0,0.0
2015-09-15,180.22,182.42,179.77,181.98,152.3152,1641500,0.0,0.0,0.0
2015-09-16,182.34,183.72,181.91,183.57,153.646,2098900,0.0,0.0,0.0
2015-09-17,183.4,185.99,182.74,183.09,153.2442,3106200,0.0,0.0,0.0
2015-09-18,180.41,182.04,179.69,180.13,150.7667,3205200,0.0,0.0,0.0
2015-09-21,180.15,181.2,178.94,180.1,151.5433,1467600,0.953,0.0,0.0
